Product Name,Product Price,Product Link,Sustainable,Sustainability Classification
"Croma 1 Ton 3 Star Fixed Speed Window AC (2024 Model, Copper Condenser, Dust Filter, CRLA012WAD193305)","₹27,490",/croma-1-ton-3-star-fixed-speed-window-ac-2024-model-copper-condenser-dust-filter-crla012wad193305-/p/303728,,1
"Panasonic HU 7 in 1 Convertible 1 Ton 5 Star Inverter Split Smart AC with Anti Dust Filter (2024 Model, Copper Condenser, CS/CU-HU12AKYF)","₹45,990",/panasonic-hu-7-in-1-convertible-1-ton-5-star-inverter-split-smart-ac-with-anti-dust-filter-2024-model-copper-condenser-cs-cu-hu12akyf-/p/304075,,1
"Haier 8 kg Fully Automatic Front Load Washing Machine (HW80-DM14959CS6U1, Direct Motion Motor, Starry Silver)","₹40,100",/haier-8-kg-fully-automatic-front-load-washing-machine-hw80-dm14959cs6u1-direct-motion-motor-starry-silver-/p/270728,,0
"PHILIPS PerfectCare 2400 Watt Steam Iron (OptimalTEMP Technology, GC3920/24, Blue)","₹8,399",/philips-perfectcare-2400-watt-steam-iron-optimaltemp-technology-gc3920-24-blue-/p/209538,,1
"SAMSUNG 215 Litres 4 Star Direct Cool Single Door Refrigerator with Anti Bacterial Gasket (RR23D2F349R/HL, Paradise Bloom Purple)","₹20,490",/samsung-215-litres-4-star-direct-cool-single-door-refrigerator-with-anti-bacterial-gasket-rr23d2f349r-hl-paradise-bloom-purple-/p/304795,,0
"TOSHIBA 9 kg 5 Star Fully Automatic Front Load Washing Machine (TW-BJ100M4-IND(SK), In-Built Heater, Silver)","₹32,490",/toshiba-9-kg-5-star-fully-automatic-front-load-washing-machine-tw-bj100m4-ind-sk-in-built-heater-silver-/p/253131,,1
"LG 6 in 1 Convertible 1.5 Ton 5 Star Dual Inverter Split AC with 4-Way Swing (2024 Model, Copper Condenser, TS-Q19HNZE.AMLG)","₹45,490",/lg-6-in-1-convertible-1-5-ton-5-star-dual-inverter-split-ac-with-4-way-swing-2024-model-copper-condenser-ts-q19hnze-amlg-/p/304468,,1
"V-GUARD 8 Amps Voltage Stabilizer For Washing Machine and Microwave Oven (160 - 270V Input Range, Thermal Overload Protection, VMSD 300, White)","₹2,416",/v-guard-8-amps-voltage-stabilizer-for-washing-machine-and-microwave-oven-160-270v-input-range-thermal-overload-protection-vmsd-300-white-/p/268686,,0
"BAJAJ 2000 Watts 210ml Steam Iron (Anti Drip and Anti Scale Technology, MX35N, Black)","₹2,290",/bajaj-2000-watts-210ml-steam-iron-anti-drip-and-anti-scale-technology-mx35n-black-/p/223983,,1
"Godrej 1.5 Ton 5 Star Inverter Split AC (Copper Condenser, Anti Dust Filter, SIC 18ITC5 WWR)","₹36,990",/godrej-1-5-ton-5-star-inverter-split-ac-copper-condenser-anti-dust-filter-sic-18itc5-wwr-/p/303944,,1
"dyson V8 Absolute 115AW Cordless Dry Vacuum Cleaner with De-tangling Technology (Acoustic Control, Grey)","₹28,899",/dyson-v8-absolute-115aw-cordless-dry-vacuum-cleaner-with-de-tangling-technology-acoustic-control-grey-/p/300033,,0
"LG 412 Litres 1 Star Frost Free Double Door Convertible Refrigerator with Smart Inverter Compressor (GL-T432APZR.DPZZEB, Shiny Steel)","₹38,490",/lg-412-litres-1-star-frost-free-double-door-convertible-refrigerator-with-smart-inverter-compressor-gl-t432apzr-dpzzeb-shiny-steel-/p/269921,,0
Whirlpool Intellifresh Platina 515 467 Litres 2 Star Frost Free Double Door Convertible Refrigerator with 6th Sense Technology (Grey),"₹54,490",/whirlpool-intellifresh-platina-515-467-litres-2-star-frost-free-double-door-convertible-refrigerator-with-6th-sense-technology-grey-/p/269883,,1
"Croma 5 in 1 Convertible 1.5 Ton 3 Star Hot and Cold Split AC with PM 2.5 Filter (2024 Model, Copper Condenser, CRLAH18IND170266)","₹41,990",/croma-5-in-1-convertible-1-5-ton-3-star-hot-and-cold-split-ac-with-pm-2-5-filter-2024-model-copper-condenser-crlah18ind170266-/p/304737,,0
"Qubo Wireless Video Door Bell (Person Detection, HCD01, Black)","₹6,990",/qubo-wireless-video-door-bell-person-detection-hcd01-black-/p/244826,,0
"Electrolux 8 Kg 5 Star Fully Automatic Front Load Washing Machine (UltimateCare 500, EWF8024R5WB, UltraMix Technology, White)","₹42,990",/electrolux-8-kg-5-star-fully-automatic-front-load-washing-machine-ultimatecare-500-ewf8024r5wb-ultramix-technology-white-/p/263523,,0
"Honeywell Air Touch U1 Air Purifier (4-Stage Air Filtration, HC000022APU1, White)","₹23,999",/honeywell-air-touch-u1-air-purifier-4-stage-air-filtration-hc000022apu1-white-/p/300358,,1
"EUREKA FORBES Supreme 350W Cordless Dry Vacuum Cleaner with Cyclonic Technology (Easy & Hygienic Dust Disposal, Orange & Black)","₹14,999",/eureka-forbes-supreme-350w-cordless-dry-vacuum-cleaner-with-cyclonic-technology-easy-hygienic-dust-disposal-orange-black-/p/259283,,0
Whirlpool Intellifresh Pro 308 Litres 2 Star Frost Free Double Door Convertible Refrigerator with 6th Sense Technology (Grey),"₹33,990",/whirlpool-intellifresh-pro-308-litres-2-star-frost-free-double-door-convertible-refrigerator-with-6th-sense-technology-grey-/p/269875,,0
"Haier 237 Litres 2 Star Frost Free Double Door Bottom Mount Convertible Refrigerator with Vegetable Case (HRB-2872BGB-P, GE Black)","₹26,990",/haier-237-litres-2-star-frost-free-double-door-bottom-mount-convertible-refrigerator-with-vegetable-case-hrb-2872bgb-p-ge-black-/p/303826,,1
"Racold Omnis RS 25 Litres 5 Star Storage Water Geyser (2000 Watts, 3180842, White)","₹10,799",/racold-omnis-rs-25-litres-5-star-storage-water-geyser-2000-watts-3180842-white-/p/273664,,1
"Crompton Surebreeze Super Briz Deco 1 Star 1200mm 3 Blade Copper Motor Ceiling Fan (Rust Proof, Smoked Brown)","₹1,899",/crompton-surebreeze-super-briz-deco-1-star-1200mm-3-blade-copper-motor-ceiling-fan-rust-proof-smoked-brown-/p/269998,,1
"Haier 602 Litres 3 Star Frost Free Side By Side Door Smart Wifi Enabled Refrigerator with Deo Fresh Technology (HRS-682GKU1, Graphite Black)","₹74,890",/haier-602-litres-3-star-frost-free-side-by-side-door-smart-wifi-enabled-refrigerator-with-deo-fresh-technology-hrs-682gku1-graphite-black-/p/307444,,1
"Haier 10.5 kg Fully Automatic Top Load Washing Machine (HWM105-826S6, Oceanus Wave Drum, Starry Silver)","₹26,990",/haier-10-5-kg-fully-automatic-top-load-washing-machine-hwm105-826s6-oceanus-wave-drum-starry-silver-/p/306293,,1
"atomberg Renesa Smart Plus 5 Star 1200mm 3 Blade BLDC Motor Smart Ceiling Fan with Remote (Alexa & Google Assistant, Golden Oakwood)","₹5,499",/atomberg-renesa-smart-plus-5-star-1200mm-3-blade-bldc-motor-smart-ceiling-fan-with-remote-alexa-google-assistant-golden-oakwood-/p/230088,,0
"Croma AZ90 90 Litres Desert Air Cooler with Inverter Compatible (Evaporative Cooling Technology, White & Black)","₹11,999",/croma-az90-90-litres-desert-air-cooler-with-inverter-compatible-evaporative-cooling-technology-white-black-/p/267320,,0
"Croma 5 in 1 Convertible 1 Ton 3 Star Inverter Split AC with Anti-Dust Filter (Copper Condenser, CRLA012IND255951)","₹30,490",/croma-5-in-1-convertible-1-ton-3-star-inverter-split-ac-with-anti-dust-filter-copper-condenser-crla012ind255951-/p/264172,,0
"SAMSUNG 236 Litres 2 Star Frost Free Double Door Refrigerator with Digital Inverter Technology (RT28C3122CU/HL, Camellia Blue)","₹28,500",/samsung-236-litres-2-star-frost-free-double-door-refrigerator-with-digital-inverter-technology-rt28c3122cu-hl-camellia-blue-/p/267759,,0
Crompton Solarium Care 6 Litre 5 Star Vertical Storage Geyser with Hygiene Mode (White),"₹7,190",/crompton-solarium-care-6-litre-5-star-vertical-storage-geyser-with-hygiene-mode-white-/p/307552,,1
"Croma 5 in 1 Convertible 1.5 Ton 5 Star Inverter Split AC with Dust Filter (2024 Model, Copper Condenser, CRLA018INF170269)","₹41,990",/croma-5-in-1-convertible-1-5-ton-5-star-inverter-split-ac-with-dust-filter-2024-model-copper-condenser-crla018inf170269-/p/303688,,1
"SAMSUNG 653 Litres 3 Star Frost Free Side by Side Door Smart Wifi Enabled Refrigerator with Twin Cooling Plus Technology (RS76CB81A312HL, Clean White)","₹1,22,900",/samsung-653-litres-3-star-frost-free-side-by-side-door-smart-wifi-enabled-refrigerator-with-twin-cooling-plus-technology-rs76cb81a312hl-clean-white-/p/307488,,0
"SAMSUNG 530 Litres 1 Star Frost Free Double Door Refrigerator with Twin Cooling Plus Technology (RT56C637SSL/TL, Clean Steel)","₹74,590",/samsung-530-litres-1-star-frost-free-double-door-refrigerator-with-twin-cooling-plus-technology-rt56c637ssl-tl-clean-steel-/p/300324,,0
"USHA Aqua Swirl 15 Litres 5 Star Storage Water Geyser (2000 Watts, 4687AS15AX159N, Ivory Wine)","₹8,599",/usha-aqua-swirl-15-litres-5-star-storage-water-geyser-2000-watts-4687as15ax159n-ivory-wine-/p/235282,,0
"GM Eco Air 200mm Exhaust Fan (Low Noise Operation, Ivory)","₹1,500",/gm-eco-air-200mm-exhaust-fan-low-noise-operation-ivory-/p/237174,,1
"Croma 4 in 1 Convertible 1.5 Ton 5 Star Inverter Split AC with Dust Filter (2024 Model, Copper Condenser, CRLA018INF283261)","₹41,990",/croma-4-in-1-convertible-1-5-ton-5-star-inverter-split-ac-with-dust-filter-2024-model-copper-condenser-crla018inf283261-/p/303640,,0
Racold CDR DLX 15 Litres 4 Star Horizontal Storage Geyser With RHS Water Inlet (White & Grey Dome),"₹8,898",/racold-cdr-dlx-15-litres-4-star-horizontal-storage-geyser-with-rhs-water-inlet-white-grey-dome-/p/229066,,1
"VOLTAS beko 626 Litres Frost Free Side by Side Refrigerator with Neo Frost Dual Cooling (RSB64GF, Glass Black)","₹74,990",/voltas-beko-626-litres-frost-free-side-by-side-refrigerator-with-neo-frost-dual-cooling-rsb64gf-glass-black-/p/218271,,0
"SAMSUNG 183 Litres 2 Star Direct Cool Single Door Refrigerator with Base Drawer (RR20C2Z226U/NL, Mystic Overlay Blue)","₹14,894",/samsung-183-litres-2-star-direct-cool-single-door-refrigerator-with-base-drawer-rr20c2z226u-nl-mystic-overlay-blue-/p/269795,,0
"Crompton Energion Cromair Plus 1200mm 3 Blade BLDC Motor Ceiling Fan (Inverter Technology, Satin Sand)","₹4,499",/crompton-energion-cromair-plus-1200mm-3-blade-bldc-motor-ceiling-fan-inverter-technology-satin-sand-/p/303038,,1
"Haier 9 kg Fully Automatic Front Load Washing Machine (HW90-DM14959CS8U1, Direct Motion Motor, Dark Jade Silver)","₹42,700",/haier-9-kg-fully-automatic-front-load-washing-machine-hw90-dm14959cs8u1-direct-motion-motor-dark-jade-silver-/p/270727,,1
"MILAGROW 24 Watts Robotic Vacuum Cleaner (0.6 Litres Tank, Red Hawk-21, Red)","₹11,444",/milagrow-24-watts-robotic-vacuum-cleaner-0-6-litres-tank-red-hawk-21-red-/p/232319,,0
Racold CDR DLX 15 Litres 5 Star Vertical Storage Geyser (White),"₹8,400",/racold-cdr-dlx-15-litres-5-star-vertical-storage-geyser-white-/p/229234,,0
"HAVELLS Bianca 10 Litres 5 Star Storage Water Geyser (2000 Watts, GHWCBNTWH010, White and Blue)","₹11,700",/havells-bianca-10-litres-5-star-storage-water-geyser-2000-watts-ghwcbntwh010-white-and-blue-/p/274374,,1
"AO Smith 15 Litres 3 Star Storage Water Geyser (2000 Watts, Elegance Slim-015-RHS, White)","₹9,850",/ao-smith-15-litres-3-star-storage-water-geyser-2000-watts-elegance-slim-015-rhs-white-/p/252068,,1
"Russell Hobbs 2000 Watts Fan Room Heater (RFH21VH, Grey)","₹1,990",/russell-hobbs-2000-watts-fan-room-heater-rfh21vh-grey-/p/245670,,1
"LLOYD 8 kg 5 Star Semi Automatic Washing Machine with 3 Wash Programs (GLWMS80AVGEL, Grey)","₹13,490",/lloyd-8-kg-5-star-semi-automatic-washing-machine-with-3-wash-programs-glwms80avgel-grey-/p/301549,,1
"Godrej 1.5 Ton 3 Star Inverter Window AC (Copper Condenser, Anti Dust Filter, WIC18UTC3WWA)","₹31,990",/godrej-1-5-ton-3-star-inverter-window-ac-copper-condenser-anti-dust-filter-wic18utc3wwa-/p/305523,,1
"AO Smith Xpress 15 Litres 5 Star Storage Water Geyser (3000 Watts, EDSV025CMC6T1X0, White)","₹12,990",/ao-smith-xpress-15-litres-5-star-storage-water-geyser-3000-watts-edsv025cmc6t1x0-white-/p/243922,,0
"PHILIPS 2400 Watts 1300ml Steam Iron (Scratch Resistant Soleplate, GC6815/20, Blue/White)","₹9,994",/philips-2400-watts-1300ml-steam-iron-scratch-resistant-soleplate-gc6815-20-blue-white-/p/260604,,1
"Carrier Durawhite Pro+ Exi 6 in 1 Convertible 1 Ton 3 Star Inverter Split AC with Auto Cleanser (2024 Model, Copper Condenser, CAI12DR3R33F0)","₹31,490",/carrier-durawhite-pro+-exi-6-in-1-convertible-1-ton-3-star-inverter-split-ac-with-auto-cleanser-2024-model-copper-condenser-cai12dr3r33f0-/p/304980,,1
"Racold Pronto Stylo 3 Litres Instant Water Geyser (3000 Watts, Golden & Grey)","₹3,499",/racold-pronto-stylo-3-litres-instant-water-geyser-3000-watts-golden-grey-/p/191785,,1
"SAMSUNG 301 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Fruit Drawer (RT34C4523BXHL, Luxe Black)","₹39,990",/samsung-301-litres-3-star-frost-free-double-door-convertible-refrigerator-with-fruit-drawer-rt34c4523bxhl-luxe-black-/p/306330,,0
"V-GUARD Crystal 150 Prime 4 Amps Voltage Stabilizer For 203cm (80"") TV + 1 SetTop Box + 1 Home Theatre (90 - 290 V, Digital Display, Black)","₹4,299",/v-guard-crystal-150-prime-4-amps-voltage-stabilizer-for-203cm-80-tv-+-1-settop-box-+-1-home-theatre-90-290-v-digital-display-black-/p/268682,,1
"BAJAJ Maestro 10 Liters 5 Star Storage Water Heater (2000 Watts, 150897, White/Brown)","₹8,900",/bajaj-maestro-10-liters-5-star-storage-water-heater-2000-watts-150897-white-brown-/p/266132,,0
"Crompton Mountair New 6 Inch 150mm Exhaust Fan (Silent Operation, White)","₹1,225",/crompton-mountair-new-6-inch-150mm-exhaust-fan-silent-operation-white-/p/307606,,1
"Croma 5 in 1 Convertible 1.2 Ton 3 Star Inverter Split AC with Dust Filter (Copper Condenser, CRLA014IND170267)","₹32,490",/croma-5-in-1-convertible-1-2-ton-3-star-inverter-split-ac-with-dust-filter-copper-condenser-crla014ind170267-/p/303673,,0
"SAMSUNG 419 Litres 3 Star Frost Free Double Door Smart Wifi Enabled Refrigerator with AI Energy Mode (RT45DG6A4DBXHL, Luxe Black)","₹59,190",/samsung-419-litres-3-star-frost-free-double-door-smart-wifi-enabled-refrigerator-with-ai-energy-mode-rt45dg6a4dbxhl-luxe-black-/p/310177,,1
"Godrej 7 kg 5 Star Fully Automatic Top Load Washing Machine (Velvet, WTEON VLVT 70 5.0 FDTN2MTBK, Auto Resume, Metallic Black)","₹18,500",/godrej-7-kg-5-star-fully-automatic-top-load-washing-machine-velvet-wteon-vlvt-70-5-0-fdtn2mtbk-auto-resume-metallic-black-/p/307932,,0
"Panasonic XU 7 in 1 Convertible 1.5 Ton 5 Star Inverter Split Smart AC with Temperature Sensors (Copper Condenser, CS/CU-XU18AKYF)","₹48,990",/panasonic-xu-7-in-1-convertible-1-5-ton-5-star-inverter-split-smart-ac-with-temperature-sensors-copper-condenser-cs-cu-xu18akyf-/p/304084,,0
"Fabiano 1200 Watts 200ml Steam Iron (Thermostatic Controller, FABSIHAZE, White and Blue)",₹799,/fabiano-1200-watts-200ml-steam-iron-thermostatic-controller-fabsihaze-white-and-blue-/p/300573,,1
"TOSHIBA 7 kg 5 Star Fully Automatic Top Load Washing Machine (AW-K801A-IND(SG), Memory Function, Silver)","₹18,990",/toshiba-7-kg-5-star-fully-automatic-top-load-washing-machine-aw-k801a-ind-sg-memory-function-silver-/p/253135,,1
"Croma CRSH2KWVCA017704 2000 W Dry Vacuum Cleaner with Hepa Filter (Bagged Dust Collection, Grey)","₹9,999",/croma-crsh2kwvca017704-2000-w-dry-vacuum-cleaner-with-hepa-filter-bagged-dust-collection-grey-/p/302015,,1
"Panasonic 7 kg 5 Star Wi-Fi Fully Automatic Top Load Washing Machine (V11, NA-F70V11PRB, 15 Wash Programs, Jet Black)","₹23,490",/panasonic-7-kg-5-star-wi-fi-fully-automatic-top-load-washing-machine-v11-na-f70v11prb-15-wash-programs-jet-black-/p/306648,,1
"White Westinghouse 7 kg Semi Automatic Washing Machine with Pulsator Washing Technique (SFW7000, Burgundy)","₹7,490",/white-westinghouse-7-kg-semi-automatic-washing-machine-with-pulsator-washing-technique-sfw7000-burgundy-/p/276062,,0
"Whirlpool VMPRO 192 Litres 3 Star Direct Cool Single Door Refrigerator with Zeolite Technology (73132, Grey)","₹18,990",/whirlpool-vmpro-192-litres-3-star-direct-cool-single-door-refrigerator-with-zeolite-technology-73132-grey-/p/304857,,1
"BAJAJ Air Light 85mm 7 Blade Rechargeable Personal Fan with 1800 mAh Battery (Silent Operation, White)","₹1,059",/bajaj-air-light-85mm-7-blade-rechargeable-personal-fan-with-1800-mah-battery-silent-operation-white-/p/301665,,0
"SAMSUNG 301 Litres 2 Star Frost Free Double Door Convertible Refrigerator with Deodorizing Filter (RT34C4522BX/HL, Luxe Black)","₹38,490",/samsung-301-litres-2-star-frost-free-double-door-convertible-refrigerator-with-deodorizing-filter-rt34c4522bx-hl-luxe-black-/p/272132,,1
"HAVELLS Hawk 1100 Watts Dry Iron (Non Stick Coated Soleplate, GHGDIBZB110, Blue and White)","₹1,148",/havells-hawk-1100-watts-dry-iron-non-stick-coated-soleplate-ghgdibzb110-blue-and-white-/p/236044,,1
"PHILIPS 1000 Watts 120ml Garment Steamer (2 Mode, Compact & Foldable, STH3020/70, Green)","₹3,999",/philips-1000-watts-120ml-garment-steamer-2-mode-compact-foldable-sth3020-70-green-/p/307921,,0
